id,datetime_utc,n,year,day_of_year,hour,temp_c,precipitation_m,solar_radiation_w_per_m2,wind_speed_m_per_s,vpd_kPa,ten_hr_dead_fuel_moisture_pct,naf,Event,weather_file,idx
64121,2015-09-20T14:00:00Z,0,2015,263,14,11.072,1.7347e-18,0,1.9032,0.78218,10.156,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T15:00:00Z,0,2015,263,15,11.228,1.7347e-18,2.6732,1.7713,0.8063,9.9057,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T16:00:00Z,0,2015,263,16,14.383,1.7347e-18,118.88,1.6887,1.1973,7.2326,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T17:00:00Z,0,2015,263,17,23.505,1.7347e-18,332,0.8322,2.4798,4.3714,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T18:00:00Z,0,2015,263,18,25.78,1.7347e-18,538.32,0.88005,2.9503,2.7819,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T19:00:00Z,8,2015,263,19,26.511,1.7347e-18,708.15,1.8296,3.0227,3.2193,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T20:00:00Z,10,2015,263,20,27.153,1.7347e-18,822.6,2.4223,3.1198,2.9512,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T21:00:00Z,4,2015,263,21,28.398,1.7347e-18,876.32,2.6764,3.367,2.863,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T22:00:00Z,9,2015,263,22,29.393,1.7347e-18,863.48,2.9105,3.8185,1.5625,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-20T23:00:00Z,5,2015,263,23,30.373,1.7347e-18,785.46,2.5598,3.8913,2.2657,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T00:00:00Z,3,2015,263,24,29.987,1.7347e-18,647.66,2.5999,3.7418,2.5826,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T01:00:00Z,4,2015,264,1,29.045,1.7347e-18,462.12,2.7799,3.4904,3.9338,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T02:00:00Z,7,2015,264,2,28.228,1.7347e-18,249.68,2.1591,3.3825,3.6744,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T03:00:00Z,0,2015,264,3,27.802,1.7347e-18,54.478,1.1809,3.3107,3.6268,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T04:00:00Z,0,2015,264,4,21.69,1.7347e-18,0,0.90425,1.8905,7.0308,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T05:00:00Z,0,2015,264,5,19.652,1.7347e-18,0,1.0861,1.6218,7.5053,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T06:00:00Z,0,2015,264,6,17.566,1.7347e-18,0,1.3555,1.3452,8.3693,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T07:00:00Z,0,2015,264,7,16.377,1.7347e-18,0,1.3243,1.1786,9.1637,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T08:00:00Z,0,2015,264,8,15.678,1.7347e-18,0,1.3167,1.0971,9.5324,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T09:00:00Z,0,2015,264,9,15.799,1.7347e-18,0,1.4982,1.1087,9.4922,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T10:00:00Z,0,2015,264,10,14.564,1.7347e-18,0,1.5866,0.97105,10.187,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T11:00:00Z,0,2015,264,11,13.641,1.7347e-18,0,3.1565,0.90454,10.351,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T12:00:00Z,0,2015,264,12,13.012,1.7347e-18,0,2.8907,0.88029,10.207,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T13:00:00Z,0,2015,264,13,13.114,1.7347e-18,0,2.1922,0.86613,10.475,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T14:00:00Z,0,2015,264,14,13.075,1.7347e-18,0,1.521,0.87441,10.334,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T15:00:00Z,0,2015,264,15,13.153,1.7347e-18,2.2384,1.6448,0.87961,10.321,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T16:00:00Z,0,2015,264,16,16.7,1.7347e-18,113.56,1.6098,1.3573,7.4957,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T17:00:00Z,0,2015,264,17,23.844,1.7347e-18,321.59,0.45859,2.4019,5.2511,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T18:00:00Z,0,2015,264,18,27.167,1.7347e-18,524.91,1.2604,2.9431,4.1312,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T19:00:00Z,2,2015,264,19,27.315,1.7347e-18,693.27,2.0902,2.939,4.2656,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T20:00:00Z,5,2015,264,20,27.575,1.7347e-18,808.99,2.6102,2.9972,3.7693,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T21:00:00Z,0,2015,264,21,27.803,1.7347e-18,863.29,3.0216,2.9955,3.9332,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T22:00:00Z,0,2015,264,22,28.834,1.7347e-18,851.12,2.9224,3.3385,3.2914,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-21T23:00:00Z,0,2015,264,23,29.427,1.7347e-18,769.76,3.1291,3.368,3.5954,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T00:00:00Z,0,2015,264,24,29.119,1.7347e-18,621.21,2.4467,3.3543,3.4323,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T01:00:00Z,0,2015,265,1,28.445,1.7347e-18,442.68,1.9667,3.2626,4.5235,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T02:00:00Z,0,2015,265,2,27.829,1.7347e-18,236.06,1.4131,3.0971,4.8187,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T03:00:00Z,0,2015,265,3,27.686,1.7347e-18,50.194,0.1485,3.167,4.2971,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T04:00:00Z,1,2015,265,4,21.206,1.7347e-18,0,0.786,1.7507,7.7324,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T05:00:00Z,0,2015,265,5,19.621,1.7347e-18,0,1.5682,1.5718,7.9258,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T06:00:00Z,0,2015,265,6,18.094,1.7347e-18,0,1.7761,1.3966,8.2932,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T07:00:00Z,0,2015,265,7,17.218,1.7347e-18,0,1.4381,1.2901,8.6487,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T08:00:00Z,0,2015,265,8,17.085,1.7347e-18,0,1.1379,1.2483,8.9781,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T09:00:00Z,0,2015,265,9,16.963,1.7347e-18,0,1.2181,1.2437,8.9296,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T10:00:00Z,0,2015,265,10,15.96,1.7347e-18,0,1.3387,1.0439,10.346,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T11:00:00Z,0,2015,265,11,15.341,1.7347e-18,0,0.7424,1.0771,9.5029,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T12:00:00Z,0,2015,265,12,14.372,1.7347e-18,0,1.2555,0.98124,9.9176,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T13:00:00Z,0,2015,265,13,14.213,1.7347e-18,0,1.4622,0.99103,9.6728,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T14:00:00Z,0,2015,265,14,14.42,1.7347e-18,0,1.3463,1.0252,9.407,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T15:00:00Z,0,2015,265,15,14.758,1.7347e-18,1.9002,1.0776,1.0806,8.9968,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T16:00:00Z,0,2015,265,16,18.487,1.7347e-18,109.1,1.1169,1.5932,6.7275,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T17:00:00Z,0,2015,265,17,24.119,1.7347e-18,314.95,0.45771,2.4626,5.1012,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T18:00:00Z,0,2015,265,18,24.905,1.7347e-18,516.44,1.5588,2.3753,5.2765,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T19:00:00Z,0,2015,265,19,25.6,1.7347e-18,682.77,2.1249,2.3721,5.7869,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T20:00:00Z,0,2015,265,20,26.337,1.7347e-18,793.8,2.5351,2.4576,5.28,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T21:00:00Z,0,2015,265,21,26.243,1.7347e-18,833.26,2.6976,2.3734,5.5996,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T22:00:00Z,0,2015,265,22,27.486,1.7347e-18,804.46,2.7679,2.8509,4.3178,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-22T23:00:00Z,0,2015,265,23,27.437,1.7347e-18,719.31,2.4377,2.7861,4.5562,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T00:00:00Z,0,2015,265,24,27.119,1.7347e-18,593.03,2.5767,2.7461,4.5183,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T01:00:00Z,0,2015,266,1,26.157,1.7347e-18,435.26,2.4591,2.5649,6.3302,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T02:00:00Z,0,2015,266,2,25.209,1.7347e-18,230.21,2.0554,2.4107,6.4501,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T03:00:00Z,0,2015,266,3,23.651,1.7347e-18,46.12,1.6502,2.0681,7.3947,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T04:00:00Z,0,2015,266,4,19.244,1.7347e-18,0,1.0219,1.4474,8.7429,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T05:00:00Z,0,2015,266,5,18.09,1.7347e-18,0,0.92214,1.2894,9.3445,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T06:00:00Z,0,2015,266,6,16.893,1.7347e-18,0,1.3569,1.0993,10.405,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T07:00:00Z,0,2015,266,7,16.512,1.7347e-18,0,1.4417,1.043,10.744,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T08:00:00Z,0,2015,266,8,16.034,1.7347e-18,0,1.2775,0.97081,11.219,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T09:00:00Z,0,2015,266,9,15.92,1.7347e-18,0,1.1876,0.95214,11.354,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T10:00:00Z,0,2015,266,10,14.773,1.7347e-18,0,1.262,0.76137,12.901,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T11:00:00Z,0,2015,266,11,12.789,1.7347e-18,0,1.3168,0.69681,12.76,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T12:00:00Z,0,2015,266,12,11.235,1.7347e-18,0,1.0842,0.60266,13.072,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T13:00:00Z,0,2015,266,13,11.622,1.7347e-18,0,1.1151,0.6546,12.738,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T14:00:00Z,0,2015,266,14,11.734,1.7347e-18,0,1.0071,0.70118,11.853,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T15:00:00Z,0,2015,266,15,11.815,1.7347e-18,1.6909,1.052,0.73507,11.407,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T16:00:00Z,0,2015,266,16,15.761,1.7347e-18,109.66,1.1415,1.3112,7.154,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T17:00:00Z,0,2015,266,17,21.974,1.7347e-18,319.64,0.23614,2.2014,4.8734,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T18:00:00Z,0,2015,266,18,23.171,1.7347e-18,524.57,1.5078,2.3089,4.3276,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T19:00:00Z,0,2015,266,19,23.994,1.7347e-18,693.35,2.1512,2.3228,4.889,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T20:00:00Z,0,2015,266,20,25.467,1.7347e-18,809.28,2.53,2.4674,4.6827,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T21:00:00Z,0,2015,266,21,25.033,1.7347e-18,861.44,2.7112,2.4373,4.539,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T22:00:00Z,0,2015,266,22,26.01,1.7347e-18,845.38,2.8794,2.7566,3.7161,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-23T23:00:00Z,3,2015,266,23,26.701,1.7347e-18,768.04,2.4819,2.8949,3.5908,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T00:00:00Z,0,2015,266,24,26.125,1.7347e-18,619.26,3.1299,2.7434,3.8567,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T01:00:00Z,0,2015,267,1,25.44,1.7347e-18,435.18,2.5071,2.5792,5.5948,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T02:00:00Z,0,2015,267,2,24.632,1.7347e-18,223.98,1.6945,2.4259,5.8321,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T03:00:00Z,0,2015,267,3,23.461,1.7347e-18,43.608,1.0139,2.2777,5.7535,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T04:00:00Z,0,2015,267,4,17.955,1.7347e-18,0,1.0435,1.3859,8.2825,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T05:00:00Z,0,2015,267,5,17.447,1.7347e-18,0,0.51597,1.3195,8.532,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T06:00:00Z,0,2015,267,6,16.797,1.7347e-18,0,0.67473,1.2649,8.569,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T07:00:00Z,0,2015,267,7,15.173,1.7347e-18,0,1.022,1.0785,9.3549,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T08:00:00Z,0,2015,267,8,14.52,1.7347e-18,0,1.1531,1.0136,9.6293,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T09:00:00Z,0,2015,267,9,14.415,1.7347e-18,0,1.1559,1.0004,9.7113,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T10:00:00Z,0,2015,267,10,13.475,1.7347e-18,0,1.3416,0.9145,10.096,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T11:00:00Z,0,2015,267,11,11.775,1.7347e-18,0,2.5912,0.82579,10.038,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T12:00:00Z,0,2015,267,12,11.28,1.7347e-18,0,1.5731,0.78691,10.242,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T13:00:00Z,0,2015,267,13,11.239,1.7347e-18,0,1.5763,0.78952,10.171,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T14:00:00Z,0,2015,267,14,11.092,1.7347e-18,0,1.3536,0.76982,10.362,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T15:00:00Z,0,2015,267,15,10.844,1.7347e-18,1.401,1.1911,0.7589,10.344,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T16:00:00Z,0,2015,267,16,14.149,1.7347e-18,99.407,0.91183,1.1438,7.6906,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T17:00:00Z,0,2015,267,17,22.606,1.7347e-18,287.14,0.38854,2.1759,5.6854,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T18:00:00Z,0,2015,267,18,24.523,1.7347e-18,439.64,0.69463,2.4623,5.4899,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T19:00:00Z,1,2015,267,19,25.746,1.7347e-18,616.04,1.6864,2.6807,4.31,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T20:00:00Z,0,2015,267,20,26.991,1.7347e-18,748.63,2.0826,2.9225,3.6768,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T21:00:00Z,0,2015,267,21,27.701,1.7347e-18,815.59,2.2488,3.0499,3.6397,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T22:00:00Z,0,2015,267,22,28.791,1.7347e-18,809.95,2.3883,3.388,3.0691,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-24T23:00:00Z,0,2015,267,23,29.239,1.7347e-18,708.07,2.2575,3.4439,3.1793,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T00:00:00Z,0,2015,267,24,28.704,1.7347e-18,570.38,1.8712,3.3291,3.2348,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T01:00:00Z,0,2015,268,1,28.209,1.7347e-18,391.28,1.7692,3.2186,4.5279,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T02:00:00Z,0,2015,268,2,27.24,1.7347e-18,204.05,1.1747,3.0954,4.2557,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T03:00:00Z,0,2015,268,3,26.912,1.7347e-18,36.394,0.82088,3.0977,3.9138,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T04:00:00Z,0,2015,268,4,21.792,1.7347e-18,0,0.59796,1.8664,7.3091,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T05:00:00Z,0,2015,268,5,21.248,1.7347e-18,0,0.67629,1.7718,7.5966,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T06:00:00Z,0,2015,268,6,20.18,1.7347e-18,0,0.82496,1.6624,7.6035,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T07:00:00Z,0,2015,268,7,17.87,1.7347e-18,0,1.0029,1.3367,8.7029,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T08:00:00Z,0,2015,268,8,16.711,1.7347e-18,0,1.1757,1.2285,8.8892,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T09:00:00Z,0,2015,268,9,16.711,1.7347e-18,0,1.1878,1.2302,8.8701,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T10:00:00Z,0,2015,268,10,15.741,1.7347e-18,0,1.4,1.1088,9.4467,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T11:00:00Z,0,2015,268,11,14.59,1.7347e-18,0,3.0677,0.94973,10.469,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T12:00:00Z,0,2015,268,12,13.291,1.7347e-18,0,2.617,0.90094,10.137,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T13:00:00Z,0,2015,268,13,13.024,1.7347e-18,0,1.2005,0.89174,10.06,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T14:00:00Z,0,2015,268,14,13.178,1.7347e-18,0,1.5323,0.84241,10.841,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T15:00:00Z,0,2015,268,15,13.269,1.7347e-18,1.1594,1.6122,0.84488,10.872,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T16:00:00Z,0,2015,268,16,16.123,1.7347e-18,101.15,1.2152,1.3069,7.5323,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T17:00:00Z,0,2015,268,17,24.695,1.7347e-18,304.21,0.50022,2.4954,5.4345,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T18:00:00Z,0,2015,268,18,26.405,1.7347e-18,503.76,1.5004,2.7821,4.314,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T19:00:00Z,0,2015,268,19,27.435,1.7347e-18,667.33,2.1805,2.9139,4.4735,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T20:00:00Z,0,2015,268,20,27.989,1.7347e-18,769.76,2.5168,2.9567,4.217,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T21:00:00Z,0,2015,268,21,28.065,1.7347e-18,793.8,2.7359,2.955,4.274,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T22:00:00Z,3,2015,268,22,28.919,1.7347e-18,799.07,2.7336,3.3477,3.3165,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-25T23:00:00Z,2,2015,268,23,28.761,1.7347e-18,707.05,2.25,3.2213,3.6927,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T00:00:00Z,5,2015,268,24,28.554,1.7347e-18,580.35,2.1109,3.1246,3.9281,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T01:00:00Z,3,2015,269,1,27.981,1.7347e-18,413.91,2.1434,3.0042,5.4638,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T02:00:00Z,6,2015,269,2,27.184,1.7347e-18,208.04,1.5105,2.8633,5.513,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T03:00:00Z,0,2015,269,3,26.924,1.7347e-18,36.893,0.86281,2.9222,4.9344,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T04:00:00Z,0,2015,269,4,21.072,1.7347e-18,0,0.58871,1.6571,8.3853,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T05:00:00Z,0,2015,269,5,20.332,1.7347e-18,0,0.70228,1.5859,8.3861,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T06:00:00Z,0,2015,269,6,18.601,1.7347e-18,0,1.0522,1.3284,9.3553,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T07:00:00Z,0,2015,269,7,18.145,1.7347e-18,0,1.293,1.2679,9.5963,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T08:00:00Z,0,2015,269,8,17.774,1.7347e-18,0,1.4829,1.2321,9.6743,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T09:00:00Z,0,2015,269,9,17.116,1.7347e-18,0,1.7305,1.1694,9.8279,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T10:00:00Z,0,2015,269,10,15.467,1.7347e-18,0,1.8049,0.93966,11.197,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T11:00:00Z,0,2015,269,11,15.385,1.7347e-18,0,2.3407,0.92269,11.341,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T12:00:00Z,0,2015,269,12,15.381,1.7347e-18,0,1.6846,0.95642,10.944,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T13:00:00Z,0,2015,269,13,15.221,1.7347e-18,0,1.4703,0.95419,10.86,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T14:00:00Z,0,2015,269,14,14.799,1.7347e-18,0,1.5564,0.93347,10.816,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T15:00:00Z,0,2015,269,15,15.011,1.7347e-18,0.9501,1.4276,0.91025,11.24,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T16:00:00Z,1,2015,269,16,18.5,1.7347e-18,98.006,1.3533,1.4825,7.8013,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T17:00:00Z,0,2015,269,17,24.045,1.7347e-18,300.06,0.65234,2.3399,5.8666,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T18:00:00Z,0,2015,269,18,25.243,1.7347e-18,499.4,1.5489,2.4143,6.4572,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T19:00:00Z,3,2015,269,19,26.142,1.7347e-18,663.94,2.1315,2.4907,5.5639,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T20:00:00Z,5,2015,269,20,26.334,1.7347e-18,776.46,2.3547,2.5366,4.9252,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T21:00:00Z,3,2015,269,21,26.762,1.7347e-18,822.13,2.642,2.5789,5.0093,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T22:00:00Z,3,2015,269,22,27.157,1.7347e-18,807.27,2.6452,2.7498,4.5269,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-26T23:00:00Z,5,2015,269,23,27.585,1.7347e-18,732.48,1.7968,2.7682,4.726,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T00:00:00Z,2,2015,269,24,27.504,1.7347e-18,599.48,2.2007,2.741,4.7872,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T01:00:00Z,1,2015,270,1,26.901,1.7347e-18,412.44,2.1932,2.6238,6.6291,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T02:00:00Z,0,2015,270,2,25.496,1.7347e-18,203,1.6961,2.4296,6.5827,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T03:00:00Z,0,2015,270,3,26.025,1.7347e-18,32.609,1.1883,2.597,6.0195,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T04:00:00Z,0,2015,270,4,20.301,1.7347e-18,0,0.45926,1.3875,10.062,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T05:00:00Z,0,2015,270,5,20.353,1.7347e-18,0,0.72894,1.474,9.36,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T06:00:00Z,0,2015,270,6,19.704,1.7347e-18,0,0.79201,1.3746,9.7487,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T07:00:00Z,0,2015,270,7,18.264,1.7347e-18,0,1.1737,1.1796,10.544,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T08:00:00Z,0,2015,270,8,17.162,1.7347e-18,0,1.3651,1.0924,10.666,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T09:00:00Z,0,2015,270,9,16.739,1.7347e-18,0,1.3802,1.0377,10.955,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T10:00:00Z,0,2015,270,10,14.868,1.7347e-18,0,1.3677,0.80559,12.622,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T11:00:00Z,0,2015,270,11,14.713,1.7347e-18,0,2.1228,0.77316,12.791,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T12:00:00Z,0,2015,270,12,13.831,1.7347e-18,0,1.5991,0.73637,12.783,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T13:00:00Z,0,2015,270,13,14.092,1.7347e-18,0,1.6846,0.76793,12.644,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T14:00:00Z,0,2015,270,14,14.482,1.7347e-18,0,1.687,0.81044,12.503,8787,"Rough Fire, California",data/wx64121.csv,1
64121,2015-09-27T15:00:00Z,0,2015,270,15,14.56,1.7347e-18,0.78907,1.3893,0.79521,12.603,8787,"Rough Fire, California",data/wx64121.csv,1
